,HotelId,ReservationStatusDate,ArrivalDate,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,CustomerType,ADR,Meal,Country,Company,ReservedRoomType,IsRepeatedGuest,IsCanceled
31650,1,2017-01-02,2016-12-31,5,1,1,2,0,Transient,95.0,BB       ,PRT,       NULL,A               ,False,False
31651,1,2017-01-02,2017-01-01,0,1,0,2,0,Transient,106.0,BB       ,GBR,       NULL,D               ,False,False
31652,1,2017-01-03,2017-01-02,1,1,0,2,0,Transient,71.0,BB       ,GBR,       NULL,F               ,False,False
31653,1,2017-01-02,2016-12-28,136,1,4,2,0,Transient,157.6,HB       ,PRT,       NULL,F               ,False,False
31654,1,2017-01-02,2016-12-31,9,1,1,2,0,Transient,119.5,BB       ,PRT,       NULL,E               ,False,False
31655,1,2017-01-02,2016-12-30,56,1,2,2,0,Transient,157.67,BB       ,PRT,       NULL,A               ,False,False
31656,1,2017-01-03,2016-12-27,251,2,5,2,0,Transient,51.02,BB       ,GBR,       NULL,D               ,False,False
31657,1,2017-01-03,2016-12-28,294,2,4,1,0,Transient,84.5,HB       ,GBR,       NULL,A               ,False,False
31658,1,2017-01-03,2017-01-02,78,1,0,2,0,Transient,42.0,BB       ,FRA,       NULL,A               ,False,False
31659,1,2017-01-03,2016-12-29,269,2,3,1,0,Transient,87.8,BB       ,IRL,       NULL,F               ,False,False
31660,1,2017-01-03,2017-01-02,0,1,0,2,0,Transient,64.0,BB       ,NLD,       NULL,E               ,False,False
31661,1,2017-01-03,2016-12-31,78,2,1,3,1,Transient,326.33,HB       ,PRT,       NULL,H               ,False,False
31662,1,2017-01-03,2017-01-02,0,1,0,2,0,Transient,48.0,BB       ,DEU,       NULL,A               ,False,False
31663,1,2017-01-03,2017-01-02,1,1,0,2,0,Transient,48.0,BB       ,AUT,       NULL,A               ,False,False
31664,1,2017-01-03,2016-12-27,98,2,5,1,1,Transient,78.19,HB       ,FRA,       NULL,A               ,False,False
31665,1,2017-01-03,2016-12-27,98,2,5,1,1,Transient,78.19,HB       ,FRA,       NULL,A               ,False,False
31666,1,2017-01-03,2016-12-31,103,2,1,2,0,Transient,126.27,HB       ,BEL,       NULL,A               ,False,False
31667,1,2017-01-03,2017-01-02,0,1,0,2,0,Transient,54.0,BB       ,PRT,       NULL,A               ,False,False
31668,1,2017-01-03,2017-01-02,15,1,0,2,0,Transient,44.0,BB       ,ESP,       NULL,A               ,False,False
31669,1,2017-01-03,2016-12-30,214,2,2,2,0,Transient,87.45,BB       ,FRA,       NULL,E               ,False,False
31670,1,2017-01-04,2016-12-28,97,2,5,2,0,Transient,134.14,HB       ,GBR,       NULL,D               ,False,False
31671,1,2017-01-04,2016-12-28,97,2,5,2,0,Transient,134.14,HB       ,FRA,       NULL,D               ,False,False
31672,1,2017-01-04,2016-12-28,231,2,5,2,0,Transient,57.53,BB       ,NLD,       NULL,E               ,False,False
31673,1,2017-01-04,2016-12-28,127,2,5,2,0,Transient,94.89,HB       ,DEU,       NULL,E               ,False,False
31674,1,2017-01-04,2017-01-02,4,1,1,2,0,Transient,34.0,BB       ,ESP,       NULL,A               ,False,False
31675,1,2017-01-04,2017-01-03,1,0,1,2,0,Transient,48.0,BB       ,ESP,       NULL,A               ,False,False
31676,1,2017-01-04,2016-12-22,170,4,9,2,0,Transient,51.69,BB       ,FRA,       NULL,A               ,False,False
31677,1,2017-01-04,2016-12-22,170,4,9,2,0,Transient,45.69,BB       ,FRA,       NULL,A               ,False,False
31678,1,2017-01-04,2017-01-03,0,0,1,1,0,Transient,68.0,BB       ,PRT,       NULL,E               ,False,False
31679,1,2017-01-04,2017-01-02,0,1,1,1,0,Transient,41.0,BB       ,PRT,       NULL,A               ,False,False
31680,1,2017-01-04,2017-01-04,8,0,0,2,0,Transient,0.0,BB       ,PRT,       NULL,A               ,False,False
31681,1,2017-01-04,2017-01-03,60,0,1,2,0,Transient,62.0,BB       ,FRA,       NULL,E               ,False,False
31682,1,2017-01-04,2017-01-03,0,0,1,1,0,Transient,64.0,BB       ,CN,       NULL,E               ,False,False
31683,1,2017-01-04,2017-01-03,0,0,1,2,0,Transient,48.0,BB       ,SWE,       NULL,A               ,False,False
31684,1,2017-01-04,2017-01-03,0,0,1,2,0,Transient,44.0,BB       ,FRA,       NULL,A               ,False,False
31685,1,2017-01-04,2017-01-03,0,0,1,1,0,Transient,41.0,BB       ,PRT,       NULL,A               ,False,False
31686,1,2017-01-18,2017-01-17,0,0,1,1,0,Transient,45.0,BB       ,PRT,       NULL,D               ,True,False
31687,1,2017-02-24,2017-02-23,0,0,1,1,0,Transient,68.5,BB       ,PRT,       NULL,D               ,True,False
31688,1,2017-03-21,2017-03-20,0,1,0,1,0,Transient,77.0,BB       ,PRT,       NULL,A               ,True,False
31689,1,2017-01-04,2017-01-02,12,1,1,1,0,Transient,35.0,BB       ,PRT,        103,A               ,False,False
31690,1,2017-05-17,2017-05-16,6,0,1,1,0,Transient,45.0,BB       ,PRT,        103,A               ,True,False
31691,1,2017-01-04,2016-12-29,219,2,4,2,0,Transient,54.9,BB       ,PRT,       NULL,A               ,False,False
31692,1,2017-01-04,2017-01-03,77,0,1,2,0,Transient,29.11,BB       ,AUS,       NULL,A               ,False,False
31693,1,2017-01-04,2017-01-03,77,0,1,2,0,Transient,29.11,BB       ,AUS,       NULL,A               ,False,False
31694,1,2017-01-04,2017-01-02,29,1,1,2,0,Transient,88.0,HB       ,ESP,       NULL,D               ,False,False
31695,1,2017-01-04,2016-12-30,31,2,3,2,0,Transient-Party,50.0,SC       ,PRT,       NULL,E               ,False,False
31696,1,2017-01-05,2016-12-27,91,2,7,2,0,Transient-Party,121.4,HB       ,BEL,       NULL,D               ,False,False
31697,1,2017-01-05,2016-12-27,91,2,7,2,0,Transient-Party,119.4,HB       ,ITA,       NULL,D               ,False,False
31698,1,2017-01-05,2016-12-15,186,6,15,2,0,Transient,54.97,BB       ,GBR,       NULL,D               ,False,False
31699,1,2017-01-05,2017-01-02,55,1,2,1,0,Transient,43.0,BB       ,PRT,       NULL,A               ,False,False
31700,1,2017-01-05,2016-12-28,97,2,6,2,0,Transient,137.7,HB       ,ROU,       NULL,F               ,False,False
31701,1,2017-01-05,2016-12-29,68,2,5,2,0,Transient,94.29,Undefined,GBR,       NULL,A               ,False,False
31702,1,2017-01-05,2016-12-22,61,4,10,2,0,Transient,82.29,Undefined,FRA,       NULL,A               ,False,False
31703,1,2017-01-05,2016-12-28,97,2,6,1,0,Transient,107.08,HB       ,ROU,       NULL,F               ,False,False
31704,1,2017-01-05,2016-12-28,97,2,6,2,0,Transient,137.7,HB       ,ROU,       NULL,F               ,False,False
31705,1,2017-01-05,2016-12-22,61,4,10,2,0,Transient,82.29,Undefined,PRT,       NULL,A               ,False,False
31706,1,2017-01-05,2016-12-29,68,2,5,2,0,Transient,94.29,Undefined,FRA,       NULL,A               ,False,False
31707,1,2017-01-05,2017-01-04,23,0,1,2,0,Transient,75.0,BB       ,CN,       NULL,F               ,False,False
31708,1,2017-01-05,2016-12-29,101,2,5,2,0,Transient,141.57,HB       ,GBR,       NULL,E               ,False,False
31709,1,2017-01-05,2017-01-03,33,0,2,3,1,Transient,141.0,HB       ,ESP,       NULL,H               ,False,False
31710,1,2017-01-05,2017-01-04,0,0,1,2,0,Transient,64.0,BB       ,PRT,       NULL,A               ,False,False
31711,1,2017-01-08,2017-01-07,0,0,1,2,0,Transient,44.0,BB       ,ITA,       NULL,A               ,True,False
31712,1,2017-01-05,2017-01-03,2,0,2,2,0,Transient,74.0,BB       ,ESP,       NULL,E               ,False,False
31713,1,2017-01-05,2017-01-04,1,0,1,2,0,Transient,71.0,BB       ,GBR,       NULL,F               ,False,False
31714,1,2017-01-10,2017-01-05,14,2,3,2,0,Group,44.97,BB       ,GBR,       NULL,F               ,False,False
31715,1,2017-01-05,2016-12-28,10,2,6,2,0,Transient,67.75,BB       ,SWE,       NULL,A               ,False,False
31716,1,2017-01-06,2017-01-05,1,0,1,2,0,Transient,44.0,BB       ,SWE,       NULL,A               ,False,False
31717,1,2017-01-05,2017-01-04,0,0,1,2,0,Transient,44.0,BB       ,PRT,       NULL,A               ,False,False
31718,1,2017-01-05,2017-01-02,45,1,2,2,0,Transient,42.0,BB       ,PRT,       NULL,A               ,False,False
31719,1,2017-01-06,2017-01-05,9,0,1,2,0,Transient,59.0,BB       ,PRT,       NULL,A               ,False,False
31720,1,2017-01-05,2017-01-02,224,1,2,2,0,Transient-Party,72.6,HB       ,ESP,       NULL,A               ,False,False
31721,1,2017-01-05,2017-01-02,224,1,2,2,0,Transient-Party,66.6,HB       ,ESP,       NULL,A               ,False,False
31722,1,2017-01-05,2017-01-03,0,0,2,1,0,Transient,35.0,BB       ,PRT,        154,A               ,False,False
31723,1,2017-01-19,2017-01-17,12,0,2,1,0,Transient,35.0,BB       ,PRT,        154,A               ,True,False
31724,1,2017-01-05,2017-01-02,145,1,2,2,0,Transient,98.64,HB       ,GBR,       NULL,G               ,False,False
31725,1,2017-01-05,2017-01-02,77,1,2,2,0,Transient,55.8,BB       ,ESP,       NULL,E               ,False,False
31726,1,2017-01-05,2017-01-02,77,1,2,2,0,Transient,55.8,BB       ,ESP,       NULL,E               ,False,False
31727,1,2017-01-05,2017-01-02,77,1,2,2,0,Transient,55.8,BB       ,ESP,       NULL,E               ,False,False
31728,1,2017-01-05,2017-01-04,0,0,1,2,0,Transient,54.0,BB       ,PRT,       NULL,D               ,False,False
31729,1,2017-01-05,2017-01-04,0,0,1,2,0,Transient,44.0,BB       ,ESP,       NULL,A               ,False,False
31730,1,2017-01-05,2017-01-02,105,1,2,2,0,Transient,29.0,BB       ,ESP,       NULL,A               ,False,False
31731,1,2017-01-05,2017-01-02,105,1,2,2,0,Transient,29.0,BB       ,ESP,       NULL,A               ,False,False
31732,1,2017-01-05,2017-01-04,0,0,1,2,0,Transient,44.0,BB       ,PRT,       NULL,D               ,False,False
31733,1,2017-01-05,2017-01-01,68,2,2,2,1,Transient,47.5,BB       ,NLD,       NULL,D               ,False,False
31734,1,2017-01-05,2016-12-28,1,2,6,1,0,Transient,97.88,Undefined,FRA,       NULL,A               ,False,False
31735,1,2017-01-05,2017-01-03,93,0,2,2,0,Transient,54.0,BB       ,ESP,       NULL,D               ,False,False
31736,1,2017-01-05,2017-01-02,4,1,2,2,0,Transient,54.0,BB       ,ESP,       NULL,A               ,False,False
31737,1,2017-01-05,2017-01-02,1,1,2,2,0,Transient,54.0,BB       ,BRA,       NULL,A               ,False,False
31738,1,2017-01-05,2017-01-04,0,0,1,2,0,Transient,44.0,BB       ,PRT,       NULL,D               ,False,False
31739,1,2016-03-02,2016-02-27,42,2,2,2,0,Transient,72.0,BB       ,BEL,       NULL,E               ,False,False
31740,1,2016-03-09,2016-03-01,45,2,6,2,0,Transient-Party,0.0,SC       ,DEU,       NULL,E               ,False,False
31741,1,2016-03-06,2016-03-05,0,0,1,2,0,Transient,58.0,BB       ,PRT,       NULL,A               ,False,False
31742,1,2016-03-06,2016-03-05,1,0,1,2,0,Transient-Party,68.0,BB       ,PRT,       NULL,D               ,False,False
31743,1,2016-03-06,2016-03-05,1,0,1,2,0,Transient,74.0,BB       ,ESP,       NULL,D               ,False,False
31744,1,2016-03-06,2016-03-05,1,0,1,2,0,Transient-Party,68.0,BB       ,PRT,       NULL,D               ,False,False
31745,1,2016-03-09,2016-03-06,2,2,1,2,0,Transient,64.0,BB       ,ITA,       NULL,D               ,False,False
31746,1,2016-03-08,2016-03-07,1,1,0,1,0,Transient,40.0,BB       ,PRT,       NULL,A               ,False,False
31747,1,2016-03-08,2016-03-07,1,1,0,2,0,Transient,48.0,BB       ,FRA,       NULL,A               ,False,False
31748,1,2016-03-08,2016-03-07,1,1,0,2,0,Transient,58.0,BB       ,NLD,       NULL,D               ,False,False
31749,1,2016-03-11,2016-03-08,1,0,3,2,0,Transient,39.33,BB       ,GBR,       NULL,D               ,False,False
31750,1,2016-03-10,2016-03-08,4,0,2,1,0,Transient,43.0,BB       ,PRT,       NULL,A               ,False,False
31751,1,2016-03-09,2016-03-08,1,0,1,1,0,Transient,43.0,BB       ,ITA,       NULL,A               ,False,False
31752,1,2016-03-09,2016-03-08,0,0,1,1,0,Transient,37.45,BB       ,PRT,       NULL,A               ,False,False
31753,1,2016-03-10,2016-03-09,0,0,1,1,0,Transient,53.0,BB       ,PRT,       NULL,A               ,False,False
31754,1,2017-01-06,2017-01-05,0,0,1,2,0,Transient,44.0,BB       ,PRT,       NULL,A               ,False,False
31755,1,2017-01-06,2017-01-02,153,1,3,1,0,Transient,55.8,BB       ,DEU,       NULL,E               ,False,False
31756,1,2017-01-06,2017-01-05,1,0,1,1,0,Transient,58.0,BB       ,PRT,       NULL,D               ,False,False
31757,1,2017-01-06,2017-01-02,76,1,3,2,0,Transient,37.8,BB       ,ESP,       NULL,A               ,False,False
31758,1,2017-01-06,2017-01-02,5,1,3,1,0,Transient-Party,40.4,BB       ,PRT,         29,A               ,False,False
31759,1,2017-01-06,2017-01-02,5,1,3,1,0,Transient-Party,40.4,BB       ,PRT,         29,A               ,False,False
31760,1,2017-01-06,2017-01-02,141,1,3,2,0,Transient,108.3,HB       ,BEL,       NULL,G               ,False,False
31761,1,2017-01-06,2017-01-05,0,0,1,1,0,Transient,39.0,BB       ,PRT,       NULL,A               ,False,False
31762,1,2017-01-06,2017-01-05,154,0,1,2,0,Transient,37.8,BB       ,FRA,       NULL,A               ,False,False
31763,1,2017-01-06,2016-12-29,237,2,6,2,0,Transient,68.25,BB       ,ITA,       NULL,D               ,False,False
31764,1,2017-01-06,2016-12-29,237,2,6,2,0,Transient,76.25,BB       ,ITA,       NULL,D               ,False,False
31765,1,2017-01-06,2016-12-27,31,2,8,0,0,Transient,28.0,BB       ,PRT,       NULL,D               ,False,False
31766,1,2017-01-06,2017-01-05,0,0,1,2,0,Transient,68.0,HB       ,ESP,       NULL,D               ,False,False
31767,1,2017-01-06,2017-01-05,0,0,1,3,0,Transient-Party,48.0,BB       ,NLD,       NULL,A               ,False,False
31768,1,2017-01-07,2017-01-06,0,0,1,3,0,Transient-Party,48.0,BB       ,NLD,       NULL,A               ,True,False
31769,1,2017-01-06,2017-01-05,0,0,1,2,1,Transient-Party,93.0,BB       ,NLD,       NULL,H               ,False,False
31770,1,2017-01-07,2017-01-06,0,0,1,2,1,Transient-Party,93.0,BB       ,NLD,       NULL,H               ,True,False
31771,1,2017-01-06,2017-01-05,0,0,1,2,0,Transient,44.0,BB       ,FRA,       NULL,A               ,False,False
31772,1,2017-01-06,2017-01-03,1,0,3,1,0,Transient,43.0,BB       ,RUS,       NULL,A               ,False,False
31773,1,2017-01-06,2017-01-05,0,0,1,2,0,Transient,44.0,BB       ,FRA,       NULL,A               ,False,False
31774,1,2017-01-06,2017-01-03,78,0,3,2,0,Transient,42.0,BB       ,ESP,       NULL,A               ,False,False
31775,1,2017-01-06,2017-01-05,43,0,1,2,0,Transient,59.66,HB       ,BRA,       NULL,A               ,False,False
31776,1,2017-01-06,2017-01-03,2,0,3,2,0,Transient,64.0,BB       ,FRA,       NULL,D               ,False,False
31777,1,2017-01-06,2017-01-04,1,0,2,2,0,Transient,34.0,BB       ,PRT,       NULL,A               ,False,False
31778,1,2017-01-06,2017-01-04,8,0,2,2,0,Transient,74.0,BB       ,ITA,       NULL,E               ,False,False
31779,1,2017-01-06,2017-01-05,43,0,1,2,0,Transient,52.66,HB       ,BRA,       NULL,A               ,False,False
31780,1,2017-01-06,2017-01-05,205,0,1,2,0,Transient,87.3,BB       ,GBR,       NULL,H               ,False,False
31781,1,2017-01-06,2017-01-04,1,0,2,2,0,Transient,64.0,BB       ,USA,       NULL,E               ,False,False
31782,1,2017-01-06,2017-01-04,1,0,2,1,0,Transient-Party,43.0,BB       ,BRA,       NULL,A               ,False,False
31783,1,2017-01-06,2017-01-04,1,0,2,2,0,Transient-Party,48.0,BB       ,PRT,       NULL,A               ,False,False
31784,1,2017-01-07,2017-01-03,2,0,4,1,0,Transient,50.85,BB       ,BEL,       NULL,D               ,False,False
31785,1,2017-01-07,2017-01-02,5,1,4,2,0,Transient,74.0,BB       ,ESP,       NULL,E               ,False,False
31786,1,2017-01-07,2017-01-04,0,0,3,1,0,Transient,35.0,BB       ,PRT,        270,A               ,False,False
31787,1,2017-02-01,2017-01-30,0,1,1,1,0,Transient,35.0,BB       ,PRT,        270,A               ,True,False
31788,1,2017-03-09,2017-03-07,4,0,2,1,0,Transient,35.0,BB       ,PRT,        270,A               ,True,False
31789,1,2017-06-09,2017-06-07,7,0,2,1,0,Transient,75.0,BB       ,PRT,        270,A               ,True,False
31790,1,2017-01-07,2017-01-04,6,0,3,2,0,Transient,68.4,HB       ,ESP,       NULL,A               ,False,False
31791,1,2017-01-07,2017-01-06,1,0,1,2,0,Transient,44.0,BB       ,PRT,       NULL,A               ,False,False
31792,1,2017-01-07,2017-01-06,0,0,1,2,0,Transient,44.0,BB       ,PRT,       NULL,A               ,False,False
31793,1,2017-01-07,2016-12-31,101,2,5,2,0,Transient,63.14,BB       ,FRA,       NULL,A               ,False,False
31794,1,2017-01-07,2017-01-05,21,0,2,2,0,Transient,50.0,BB       ,PRT,       NULL,A               ,False,False
31795,1,2017-03-04,2017-03-02,0,0,2,2,0,Transient,102.0,BB       ,PRT,       NULL,G               ,True,False
31796,1,2017-01-07,2016-12-30,54,2,6,2,2,Transient,215.25,BB       ,USA,       NULL,G               ,False,False
31797,1,2017-01-07,2017-01-02,34,1,4,2,1,Transient,88.53,HB       ,ESP,       NULL,C               ,False,False
31798,1,2017-01-07,2017-01-02,26,1,4,2,0,Transient,48.0,BB       ,GBR,       NULL,A               ,False,False
31799,1,2017-01-07,2017-01-02,26,1,4,2,0,Transient,54.0,BB       ,GBR,       NULL,A               ,False,False
31800,1,2017-01-07,2017-01-02,5,1,4,2,0,Transient,54.0,BB       ,GBR,       NULL,A               ,False,False
31801,1,2017-01-07,2017-01-06,0,0,1,2,0,Transient,55.0,BB       ,ESP,       NULL,A               ,False,False
31802,1,2017-01-07,2017-01-05,0,0,2,1,0,Transient,64.0,BB       ,IRL,       NULL,E               ,False,False
31803,1,2017-01-07,2017-01-05,0,0,2,2,0,Transient,64.0,BB       ,IRL,       NULL,E               ,False,False
31804,1,2017-01-07,2016-12-22,244,4,12,2,0,Transient,64.21,BB       ,GBR,       NULL,E               ,False,False
31805,1,2017-01-07,2016-12-31,325,2,5,2,0,Transient,38.57,BB       ,GBR,       NULL,A               ,False,False
31806,1,2017-01-07,2017-01-03,5,0,4,2,2,Transient,50.4,BB       ,FRA,       NULL,C               ,False,False
31807,1,2017-01-07,2017-01-02,73,1,4,2,0,Transient,37.8,BB       ,GBR,       NULL,A               ,False,False
31808,1,2017-01-07,2017-01-06,0,0,1,2,0,Transient,44.0,BB       ,PRT,       NULL,A               ,False,False
31809,1,2017-01-07,2016-12-31,124,2,5,2,0,Transient,108.86,BB       ,SWE,       NULL,E               ,False,False
31810,1,2017-01-07,2017-01-05,1,0,2,2,0,Transient,48.0,BB       ,PRT,       NULL,A               ,False,False
31811,1,2017-01-07,2017-01-02,20,1,4,2,0,Transient,68.0,HB       ,GBR,       NULL,D               ,False,False
31812,1,2017-01-07,2016-12-31,123,2,5,2,0,Transient,47.57,BB       ,SWE,       NULL,A               ,False,False
31813,1,2017-01-07,2017-01-02,105,1,4,2,0,Transient,52.4,HB       ,FRA,       NULL,A               ,False,False
31814,1,2017-01-08,2017-01-01,42,2,5,2,0,Transient,78.23,HB       ,GBR,       NULL,E               ,False,False
31815,1,2017-01-08,2017-01-07,3,0,1,2,0,Transient-Party,44.0,BB       ,PRT,       NULL,A               ,False,False
31816,1,2017-01-08,2017-01-07,3,0,1,1,0,Transient-Party,39.0,BB       ,PRT,       NULL,A               ,False,False
